idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
63,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg027.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
64,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg028.wav,16000,16000,3,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.867
65,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg029.wav,16000,16000,3,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.867
66,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg030.wav,16000,16000,43,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
67,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg031.wav,16000,16000,44,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
68,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg032.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
69,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg033.wav,16000,16000,6,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
70,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg034.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
71,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg035.wav,16000,16000,45,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
72,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg036.wav,16000,16000,6,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
73,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg037.wav,16000,16000,4,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.430
74,train\ClassB\motorboat\train_ClassB_motorboat_id21_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id21_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id21_seg000.wav,16000,16000,19,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,10.151
75,train\ClassB\motorboat\train_ClassB_motorboat_id33_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id33_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id33_seg001.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
76,train\ClassB\motorboat\train_ClassB_motorboat_id39_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg002.wav,16000,16000,5,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
77,train\ClassB\motorboat\train_ClassB_motorboat_id39_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg003.wav,16000,16000,2,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
78,train\ClassB\motorboat\train_ClassB_motorboat_id39_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg004.wav,16000,16000,24,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.901
79,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg005.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
80,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg006.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
81,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg007.wav,16000,16000,32,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
82,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg008.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
83,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg009.wav,16000,16000,14,env_026_summer_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,9.033
84,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg010.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
85,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg011.wav,16000,16000,2,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
86,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg012.wav,16000,16000,8,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.846
87,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg013.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
88,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg014.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
89,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg015.wav,16000,16000,40,env_082_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.917
90,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg016.wav,16000,16000,3,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.867
91,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg017.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
92,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg018.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
93,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg019.wav,16000,16000,33,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,8.371
94,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg020.wav,16000,16000,24,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.901
95,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg021.wav,16000,16000,23,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.972
96,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg022.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
97,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg023.wav,16000,16000,13,env_026_summer_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,9.565
98,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg024.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
99,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg025.wav,16000,16000,43,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
100,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg026.wav,16000,16000,4,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.430
101,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg027.wav,16000,16000,8,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.846
102,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg028.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
103,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg029.wav,16000,16000,16,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.781
104,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg030.wav,16000,16000,29,env_073_winter_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,8.371
105,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg031.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
106,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg032.wav,16000,16000,44,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
107,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg033.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
108,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg034.wav,16000,16000,11,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.565
109,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg035.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
110,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg036.wav,16000,16000,5,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
111,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg037.wav,16000,16000,13,env_026_summer_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,9.565
112,train\ClassB\sailboat\train_ClassB_sailboat_id37_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id37_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id37_seg000.wav,16000,16000,21,env_050_isothermal_H50_R500_mud.arr,500.00,NaN,NaN,12,10.151
113,train\ClassB\sailboat\train_ClassB_sailboat_id56_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg001.wav,16000,16000,35,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
114,train\ClassB\sailboat\train_ClassB_sailboat_id56_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg002.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
115,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg003.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
116,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg004.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
117,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg005.wav,16000,16000,43,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
118,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg006.wav,16000,16000,18,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.781
119,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg007.wav,16000,16000,11,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.565
120,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg008.wav,16000,16000,43,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
121,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg009.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
122,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg010.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
123,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg011.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
